age,total_orders,average_order_value,total_spent,frequency_of_purchases,website_visits,social_media_engagement,customer_support_interactions,returns_refunds,email_open_rate,account_age_days,days_since_last_purchase,gender_Male,product_categories_Beauty,product_categories_Books,product_categories_Clothing,product_categories_Electronics,product_categories_Health,product_categories_Home & Kitchen,product_categories_Pets,product_categories_Sports & Outdoors,product_categories_Toys,payment_method_bankcard,payment_method_china-unionpay,payment_method_diners-club-carte-blanche,payment_method_diners-club-enroute,payment_method_diners-club-international,payment_method_diners-club-us-ca,payment_method_instapayment,payment_method_jcb,payment_method_laser,payment_method_maestro,payment_method_mastercard,payment_method_solo,payment_method_switch,payment_method_visa,payment_method_visa-electron,device_type_Mobile,loyalty_program_status_Gold,loyalty_program_status_Platinum,loyalty_program_status_Silver
31,2,166,332,240.0,821,99,8,4,17.66,829,349,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
69,27,403,10881,65.0,438,71,14,2,15.54,1877,122,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
33,7,128,896,292.7142857142857,733,49,17,10,9.98,2387,338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
20,41,49,2009,3.682926829268293,890,99,1,5,12.27,357,206,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
75,93,422,39246,4.56989247311828,521,65,16,8,61.74,643,218,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
47,26,307,7982,5.5,315,89,12,5,77.6,293,150,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
39,65,298,19370,18.138461538461538,285,42,7,2,35.68,1187,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
92,14,46,644,145.0,105,19,13,0,4.34,2125,95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
81,23,196,4508,37.47826086956522,942,0,1,8,20.33,985,123,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
81,90,397,35730,16.055555555555557,319,33,4,2,6.85,1562,117,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
51,20,261,5220,47.85,49,33,19,8,66.37,1032,75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39,44,205,9020,39.27272727272727,268,9,20,7,51.05,1753,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
94,64,476,30464,1.96875,115,92,6,1,8.09,309,183,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
51,20,401,8020,68.3,934,89,14,0,67.25,1578,212,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,68,143,9724,21.91176470588235,507,54,11,0,35.06,1827,337,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
86,14,488,6832,68.71428571428571,860,31,15,2,71.79,1010,48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
74,8,227,1816,46.625,643,32,10,8,0.72,586,213,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
62,31,232,7192,5.096774193548387,915,2,0,10,54.71,512,354,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
18,89,113,10057,22.93258426966292,1006,58,9,5,47.9,2256,215,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
88,82,423,34686,4.134146341463414,712,69,9,8,26.09,615,276,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
58,69,411,28359,22.057971014492754,886,95,16,2,98.6,1710,188,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
80,76,187,14212,25.986842105263158,529,33,17,8,67.61,2001,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
74,9,40,360,111.44444444444444,158,30,6,7,24.34,1089,86,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
76,15,328,4920,37.6,937,92,19,8,4.31,848,284,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,52,367,19084,14.25,536,35,11,10,83.84,863,122,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
52,1,192,192,222.0,524,67,20,7,42.84,234,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
75,57,128,7296,6.2631578947368425,305,85,9,1,63.83,442,85,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
54,9,320,2880,91.44444444444444,842,42,19,7,88.52,1040,217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
93,11,194,2134,13.545454545454545,887,61,12,6,38.88,194,45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
81,1,134,134,1101.0,858,19,2,8,69.03,1154,53,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,24,236,5664,58.333333333333336,234,68,11,8,9.0,1672,272,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
81,13,15,195,40.46153846153846,493,32,7,1,90.12,863,337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
49,60,374,22440,5.933333333333334,9,84,3,3,96.58,722,366,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60,84,494,41496,17.952380952380953,407,53,9,4,97.09,1628,120,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
38,13,455,5915,36.84615384615385,95,51,19,2,19.05,779,300,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
76,52,298,15496,18.423076923076923,504,60,10,2,63.75,1105,147,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
71,23,136,3128,8.652173913043478,94,45,17,7,70.11,353,154,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
56,97,333,32301,14.515463917525773,815,74,15,3,0.28,1752,344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
51,9,65,585,20.333333333333332,277,53,8,10,32.88,381,198,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
57,39,500,19500,41.97435897435897,955,70,17,7,62.42,1680,43,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
81,25,12,300,71.96,993,76,17,0,43.84,2110,311,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
31,68,12,816,18.235294117647058,728,21,6,8,23.26,1451,211,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
90,48,120,5760,13.583333333333334,358,91,7,6,28.98,694,42,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
59,100,307,30700,14.49,694,26,6,3,32.19,1500,51,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31,42,253,10626,0.21428571428571427,682,6,14,2,7.21,268,259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
69,44,221,9724,48.06818181818182,509,11,15,2,88.67,2179,64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
74,41,163,6683,38.926829268292686,229,35,8,4,8.77,1903,307,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
47,19,177,3363,65.21052631578948,874,89,3,10,44.99,1398,159,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
53,52,307,15964,22.942307692307693,628,45,7,10,90.91,1273,80,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
